"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2025/03/07","21,140.0","21,265.0","20,985.0","21,115.0","-665.0","4,349,600","600","79,600","132.67","-","21,952.00","24,469.00","24,452.46","3,484,560","3,640,776","3,955,932"
"2025/03/06","22,190.0","22,310.0","21,550.0","21,780.0","-255.0","3,485,300","1,900","102,500","53.95","-","22,154.00","24,620.20","24,475.00","3,636,940","3,652,136","4,009,732"
"2025/03/05","22,440.0","22,640.0","22,035.0","22,035.0","-415.0","3,107,200","4,300","92,900","21.60","-","22,429.00","24,722.00","24,486.00","3,691,380","3,733,056","4,011,421"
"2025/03/04","21,730.0","22,565.0","21,605.0","22,450.0","+70.0","3,782,000","4,000","103,400","25.85","-","22,611.00","24,872.80","24,502.33","4,269,180","3,790,252","4,000,996"
"2025/03/03","22,465.0","22,515.0","22,075.0","22,380.0","+255.0","2,698,700","9,300","108,500","11.67","-","22,961.00","25,060.20","24,513.00","4,513,080","3,770,828","3,993,010"
"2025/02/28","22,300.0","22,465.0","21,785.0","22,125.0","-1,030.0","5,111,500","4,500","123,400","27.42","-","23,576.00","25,262.20","24,522.00","4,520,200","3,830,332","4,008,877"
"2025/02/27","23,350.0","23,395.0","22,970.0","23,155.0","+210.0","3,757,500","11,800","103,500","8.77","-","24,191.00","25,476.80","24,539.80","4,245,940","3,811,140","3,994,094"
"2025/02/26","23,100.0","23,105.0","22,480.0","22,945.0","-1,255.0","5,996,200","4,500","113,400","25.20","-","24,763.00","25,632.00","24,536.80","4,311,400","3,816,432","3,983,984"
"2025/02/25","24,680.0","25,545.0","24,200.0","24,200.0","-1,255.0","5,001,500","6,800","86,500","12.72","-","25,200.00","25,780.20","24,530.66","3,632,480","3,700,996","3,962,773"
"2025/02/21","25,000.0","25,470.0","24,985.0","25,455.0","+255.0","2,734,300","8,200","73,400","8.95","-","25,318.00","25,878.40","24,520.00","3,167,320","3,661,796","3,951,477"
"2025/02/20","25,940.0","25,965.0","25,125.0","25,200.0","-815.0","3,740,200","7,100","77,500","10.92","-","25,192.00","25,926.20","24,500.73","3,364,420","3,755,848","3,986,285"
"2025/02/19","25,100.0","26,100.0","25,010.0","26,015.0","+885.0","4,084,800","18,000","40,500","2.25","-","25,222.00","25,944.40","24,484.53","3,221,840","3,775,152","3,979,565"
"2025/02/18","25,070.0","25,470.0","24,870.0","25,130.0","+340.0","2,601,600","13,000","47,800","3.68","-","25,149.00","25,944.60","24,455.80","3,019,000","3,794,456","3,979,289"
"2025/02/17","24,505.0","24,930.0","24,430.0","24,790.0","-35.0","2,675,700","6,900","58,600","8.49","-","25,250.00","26,020.40","24,430.33","3,123,260","3,889,484","3,988,748"
"2025/02/14","25,130.0","25,360.0","24,745.0","24,825.0","-525.0","3,719,800","6,700","56,100","8.37","-","25,392.00","26,110.20","24,406.80","3,535,500","3,957,232","4,012,596"
"2025/02/13","25,700.0","25,790.0","25,350.0","25,350.0","-300.0","3,027,300","7,700","60,000","7.79","-","25,743.00","26,218.80","24,379.40","3,379,940","4,054,604","4,006,636"
"2025/02/12","26,070.0","26,180.0","25,435.0","25,650.0","+15.0","3,070,600","9,400","54,500","5.80","-","25,887.00","26,288.80","24,347.93","3,223,060","4,343,844","4,024,096"
"2025/02/10","25,675.0","25,970.0","25,265.0","25,635.0","+135.0","3,122,900","12,800","59,700","4.66","-","25,962.00","26,237.20","24,322.20","3,308,040","4,346,912","4,027,096"
"2025/02/07","25,850.0","26,230.0","25,360.0","25,500.0","-1,080.0","4,736,900","8,900","84,000","9.44","-","25,985.00","26,179.20","24,293.73","3,331,300","4,325,440","4,043,632"
"2025/02/06","26,280.0","26,695.0","26,090.0","26,580.0","+510.0","2,942,000","11,500","67,400","5.86","-","26,126.00","26,134.40","24,267.46","3,218,940","4,261,160","4,051,070"
"2025/02/05","26,220.0","26,220.0","25,890.0","26,070.0","+45.0","2,242,900","7,800","75,800","9.72","-","25,882.00","26,024.40","24,237.20","3,454,760","4,240,932","4,090,884"
"2025/02/04","26,295.0","26,680.0","25,740.0","26,025.0","+275.0","3,495,500","10,600","86,500","8.16","-","25,647.00","25,929.60","24,246.53","3,932,900","4,237,776","4,120,228"
"2025/02/03","25,560.0","25,965.0","25,480.0","25,750.0","-455.0","3,239,200","7,500","87,200","11.63","-","25,307.00","25,834.20","24,241.13","4,335,460","4,187,720","4,116,746"
"2025/01/31","25,860.0","26,320.0","25,860.0","26,205.0","+845.0","4,175,100","11,800","58,100","4.92","-","25,318.00","25,748.40","24,238.00","4,595,040","4,149,168","4,123,810"
"2025/01/30","25,190.0","25,495.0","24,610.0","25,360.0","+465.0","4,121,100","17,900","63,700","3.56","-","25,504.00","25,632.20","24,232.20","4,419,300","4,120,152","4,122,314"
"2025/01/29","24,800.0","25,040.0","24,185.0","24,895.0","+570.0","4,633,600","6,600","62,400","9.45","-","25,918.00","25,555.80","24,233.53","4,432,340","4,088,964","4,123,117"
"2025/01/28","24,440.0","24,895.0","24,235.0","24,325.0","-1,480.0","5,508,300","6,600","57,800","8.76","-","26,437.00","25,511.40","24,243.60","4,431,960","4,003,444","4,117,612"
"2025/01/27","26,800.0","26,895.0","25,735.0","25,805.0","-1,330.0","4,537,100","6,600","49,900","7.56","-","26,979.00","25,492.00","24,257.33","4,108,260","3,893,028","4,092,960"
"2025/01/24","27,150.0","27,485.0","26,970.0","27,135.0","-295.0","3,296,400","7,000","48,300","6.90","-","27,148.00","25,406.00","24,256.73","3,822,900","3,815,500","4,094,180"
"2025/01/23","28,000.0","28,395.0","27,160.0","27,430.0","-60.0","4,186,300","10,200","50,200","4.92","-","27,052.00","25,275.00","24,229.33","3,967,920","3,851,104","4,115,270"
"2025/01/22","27,525.0","27,825.0","27,240.0","27,490.0","+455.0","4,631,700","9,400","44,800","4.77","-","26,896.00","25,162.80","24,210.80","4,147,780","3,853,184","4,126,857"
"2025/01/21","27,040.0","27,345.0","26,610.0","27,035.0","+385.0","3,889,800","12,000","49,600","4.13","-","26,529.00","25,042.40","24,181.46","4,066,000","3,797,364","4,167,608"
"2025/01/20","26,950.0","27,150.0","26,440.0","26,650.0","-5.0","3,110,300","15,300","54,500","3.56","-","26,326.00","24,945.00","24,187.33","4,201,520","3,823,448","4,239,490"
"2025/01/17","26,600.0","27,030.0","26,325.0","26,655.0","+5.0","4,021,500","8,300","55,800","6.72","-","26,401.00","24,829.40","24,175.46","4,574,920","3,833,432","4,284,974"
"2025/01/16","26,155.0","27,150.0","25,565.0","26,650.0","+995.0","5,085,600","8,400","65,000","7.74","-","26,477.00","24,721.20","24,138.06","4,644,500","3,834,816","4,279,685"
"2025/01/15","26,345.0","26,435.0","25,550.0","25,655.0","-365.0","4,222,800","7,100","78,400","11.04","-","26,655.00","24,638.60","24,103.00","4,858,200","3,779,608","4,287,140"
"2025/01/14","26,700.0","26,820.0","25,840.0","26,020.0","-1,005.0","4,567,400","5,500","57,800","10.51","-","26,944.00","24,598.60","24,084.20","6,065,300","3,779,924","4,320,470"
"2025/01/10","27,030.0","27,595.0","26,980.0","27,025.0","-10.0","4,977,300","8,700","60,600","6.97","-","26,612.00","24,543.80","24,044.20","5,781,280","3,834,592","4,333,845"
"2025/01/09","27,305.0","27,620.0","26,900.0","27,035.0","-505.0","4,369,400","9,200","69,300","7.53","-","26,044.00","24,408.40","23,983.40","5,303,040","3,804,732","4,323,430"
"2025/01/08","26,790.0","27,670.0","26,690.0","27,540.0","+440.0","6,154,100","11,000","62,500","5.68","-","25,513.00","24,259.40","23,922.13","5,055,140","3,817,164","4,360,317"
"2025/01/07","25,340.0","27,265.0","25,255.0","27,100.0","+2,740.0","10,258,300","32,300","54,100","1.67","-","24,771.00","24,107.40","23,870.66","4,311,580","3,973,252","4,372,725"
"2025/01/06","24,480.0","24,635.0","24,135.0","24,360.0","+175.0","3,147,300","2,300","65,400","28.43","-","24,091.00","23,913.00","23,819.73","2,692,720","3,698,832","4,321,550"
"2024/12/30","24,420.0","24,490.0","24,115.0","24,185.0","-195.0","2,586,100","2,300","60,600","26.35","-","23,947.00","23,844.60","23,791.06","2,512,080","3,754,856","4,375,849"
"2024/12/27","24,000.0","24,415.0","23,860.0","24,380.0","+550.0","3,129,900","9,700","56,900","5.87","-","23,831.00","23,802.60","23,765.40","2,449,940","3,893,428","4,435,425"
"2024/12/26","23,625.0","23,930.0","23,590.0","23,830.0","+130.0","2,436,300","7,200","61,100","8.49","-","23,615.00","23,717.40","23,727.00","2,513,900","3,889,980","4,479,221"
"2024/12/25","23,735.0","23,805.0","23,490.0","23,700.0","+60.0","2,164,000","2,500","125,800","50.32","-","23,539.00","23,635.40","23,702.60","2,694,920","3,921,476","4,513,230"
"2024/12/24","23,980.0","24,185.0","23,565.0","23,640.0","+35.0","2,244,100","5,100","126,800","24.86","-","23,556.00","23,562.20","23,685.60","2,761,240","3,935,632","4,558,614"
"2024/12/23","23,620.0","23,720.0","23,335.0","23,605.0","+305.0","2,275,400","6,100","127,600","20.92","-","23,596.00","23,496.60","23,677.00","2,862,000","3,950,640","4,619,016"
"2024/12/20","23,280.0","23,705.0","23,195.0","23,300.0","-150.0","3,449,700","5,400","141,300","26.17","-","23,606.00","23,430.20","23,697.53","2,926,700","4,004,936","4,630,292"
"2024/12/19","23,150.0","23,555.0","22,905.0","23,450.0","-335.0","3,341,400","1,400","137,800","98.43","-","23,718.00","23,390.20","23,727.20","3,074,060","4,057,832","4,635,138"
"2024/12/18","23,700.0","23,990.0","23,620.0","23,785.0","-55.0","2,495,600","1,400","135,100","96.50","-","23,953.00","23,332.60","23,758.60","3,253,440","4,138,056","4,674,293"
"2024/12/17","23,775.0","23,965.0","23,585.0","23,840.0","+185.0","2,747,900","5,200","134,200","25.81","-","24,092.00","23,293.40","23,784.53","3,401,560","4,373,616","4,708,857"
"2024/12/16","23,890.0","24,225.0","23,630.0","23,655.0","-205.0","2,598,900","1,400","133,800","95.57","-","24,244.00","23,244.00","23,815.86","3,760,360","4,408,180","4,720,570"
"2024/12/13","24,260.0","24,575.0","23,815.0","23,860.0","-765.0","4,186,500","1,400","138,700","99.07","-","24,265.00","23,228.20","23,849.80","3,912,560","4,397,236","4,737,633"
"2024/12/12","25,010.0","25,020.0","24,560.0","24,625.0","+145.0","4,238,300","3,100","129,100","41.65","-","24,283.00","23,203.80","23,884.26","3,886,480","4,357,100","4,733,333"
"2024/12/11","24,200.0","24,545.0","24,065.0","24,480.0","-120.0","3,236,200","2,100","130,800","62.29","-","24,275.00","23,141.00","23,917.33","3,779,900","4,343,116","4,732,901"
"2024/12/10","23,900.0","24,600.0","23,820.0","24,600.0","+840.0","4,541,900","15,700","130,000","8.28","-","24,310.00","23,100.20","23,961.66","3,978,800","4,373,780","4,742,086"
"2024/12/09","24,200.0","24,235.0","23,600.0","23,760.0","-190.0","3,359,900","1,300","136,800","105.23","-","24,320.00","23,033.40","24,007.00","4,257,240","4,312,072","4,730,553"
"2024/12/06","24,240.0","24,390.0","23,730.0","23,950.0","-635.0","4,056,100","1,100","135,000","122.73","-","24,296.00","22,982.40","24,068.93","4,431,420","4,353,892","4,742,096"
"2024/12/05","25,290.0","25,290.0","24,450.0","24,585.0","-70.0","3,705,400","2,300","135,000","58.70","-","24,168.00","22,960.40","24,123.66","4,556,240","4,357,820","4,765,424"
"2024/12/04","25,005.0","25,260.0","24,425.0","24,655.0","+5.0","4,230,700","2,100","139,500","66.43","-","23,999.00","22,937.40","24,181.93","5,826,420","4,423,400","4,802,145"
"2024/12/03","24,280.0","24,790.0","24,220.0","24,650.0","+1,010.0","5,934,100","16,600","134,500","8.10","-","23,516.00","22,910.60","24,221.46","5,659,840","4,383,620","4,815,214"
"2024/12/02","23,415.0","23,900.0","23,345.0","23,640.0","+330.0","4,230,800","6,400","140,000","21.88","-","23,116.00","22,879.00","24,255.80","5,382,600","4,308,820","4,836,190"
"2024/11/29","23,300.0","23,575.0","23,120.0","23,310.0","-430.0","4,680,200","1,800","142,800","79.33","-","23,015.00","22,862.20","24,305.93","5,746,520","4,272,028","4,879,076"
"2024/11/28","21,900.0","24,540.0","21,855.0","23,740.0","+1,500.0","10,056,300","18,000","136,600","7.59","-","22,803.00","22,850.80","24,339.26","5,419,220","4,263,392","4,996,761"
"2024/11/27","22,280.0","22,515.0","22,145.0","22,240.0","-410.0","3,397,800","800","185,000","231.25","-","22,411.00","22,812.00","24,364.46","4,052,700","3,992,052","4,966,873"
"2024/11/26","23,125.0","23,150.0","22,265.0","22,650.0","-485.0","4,547,900","1,000","181,800","181.80","-","22,337.00","22,842.00","24,409.80","3,876,720","4,029,612","5,038,776"
"2024/11/25","22,575.0","23,320.0","22,565.0","23,135.0","+885.0","6,050,400","9,600","182,700","19.03","-","22,207.00","22,884.80","24,450.66","3,491,000","3,979,520","5,131,692"
"2024/11/22","22,110.0","22,395.0","22,005.0","22,250.0","+470.0","3,043,700","7,300","192,000","26.30","-","21,969.00","22,899.40","24,436.26","3,007,480","3,912,028","5,178,550"
"2024/11/21","21,970.0","22,040.0","21,505.0","21,780.0","-90.0","3,223,700","300","152,300","507.67","-","21,979.00","22,950.60","24,500.33","3,353,160","4,002,072","5,240,281"
"2024/11/20","22,000.0","22,090.0","21,645.0","21,870.0","-130.0","2,517,900","1,400","161,100","115.07","-","22,025.00","23,051.80","24,619.80","3,777,820","4,110,244","5,291,997"
"2024/11/19","21,800.0","22,075.0","21,795.0","22,000.0","+55.0","2,619,300","3,300","148,900","45.12","-","22,212.00","23,247.80","24,741.80","4,951,160","4,187,276","5,365,668"
"2024/11/18","21,880.0","22,145.0","21,680.0","21,945.0","-355.0","3,632,800","1,300","157,500","121.15","-","22,333.00","23,392.60","24,833.53","5,149,700","4,211,880","5,380,396"
"2024/11/15","22,000.0","22,795.0","21,980.0","22,300.0","+290.0","4,772,100","4,700","163,300","34.74","-","22,596.00","23,535.40","24,922.80","4,888,200","4,217,328","5,389,272"
"2024/11/14","22,830.0","22,970.0","21,900.0","22,010.0","-795.0","5,347,000","1,500","169,400","112.93","-","22,786.00","23,674.20","24,993.80","4,570,400","4,188,960","5,430,884"
"2024/11/13","23,900.0","24,190.0","22,800.0","22,805.0","+200.0","8,384,600","5,800","161,100","27.78","-","22,995.00","23,812.20","25,087.13","4,278,740","4,142,332","5,440,752"
"2024/11/12","23,220.0","23,245.0","22,385.0","22,605.0","-655.0","3,612,000","1,100","163,300","148.45","-","23,126.00","23,926.00","25,189.46","3,402,380","3,975,776","5,373,914"
"2024/11/11","22,990.0","23,315.0","22,880.0","23,260.0","+10.0","2,325,300","1,900","151,800","79.89","-","23,191.00","24,036.00","25,298.33","3,279,820","3,977,672","5,373,253"
"2024/11/08","23,595.0","23,680.0","23,100.0","23,250.0","+195.0","3,183,100","7,000","148,700","21.24","-","23,036.00","24,136.00","25,393.13","3,695,840","4,069,804","5,384,802"
"2024/11/07","23,605.0","23,670.0","22,595.0","23,055.0","-405.0","3,888,700","2,900","146,500","50.52","-","23,066.00","24,209.20","25,498.73","3,890,080","4,137,608","5,407,801"
"2024/11/06","23,200.0","23,730.0","23,130.0","23,460.0","+530.0","4,002,800","3,900","187,600","48.10","-","23,257.00","24,328.60","25,597.60","4,181,320","4,184,272","5,472,557"
"2024/11/05","22,870.0","23,285.0","22,640.0","22,930.0","+445.0","2,999,200","6,200","191,100","30.82","-","23,362.00","24,401.80","25,730.00","4,028,000","4,331,680","5,514,628"
"2024/11/01","22,630.0","22,770.0","22,385.0","22,485.0","-915.0","4,405,400","1,200","162,100","135.08","-","23,548.00","24,583.60","25,905.33","4,240,980","4,582,952","5,505,645"
"2024/10/31","23,610.0","23,965.0","23,400.0","23,400.0","-610.0","4,154,300","2,600","161,500","62.12","-","23,695.00","24,714.60","26,081.53","4,022,100","4,667,600","5,530,322"
"2024/10/30","24,355.0","24,445.0","24,010.0","24,010.0","+25.0","5,344,900","7,000","157,100","22.44","-","23,620.00","24,732.60","26,276.86","4,084,100","4,646,420","5,522,270"
"2024/10/29","23,505.0","23,985.0","23,435.0","23,985.0","+125.0","3,236,200","3,100","165,900","53.52","-","23,372.00","24,733.00","26,461.00","3,669,680","4,658,412","5,495,790"
"2024/10/28","23,215.0","24,075.0","23,090.0","23,860.0","+640.0","4,064,100","7,200","159,600","22.17","-","23,173.00","24,743.40","26,639.86","3,889,800","4,797,868","5,506,062"
"2024/10/25","23,055.0","23,360.0","23,015.0","23,220.0","+195.0","3,311,000","6,500","185,200","28.49","-","23,145.00","24,709.80","26,802.26","3,736,100","4,858,124","5,481,038"
"2024/10/24","22,530.0","23,480.0","22,520.0","23,025.0","+255.0","4,464,300","2,100","194,200","92.48","-","23,201.00","24,679.60","26,977.60","3,946,520","4,893,532","5,474,136"
